plate,totalowed
T641898C,65
T681898C,65
T100858C,65
T797019C,65
T752790C,65
T807064C,65
T779368C,65
T101822C,65
T707173C,65
T686904C,65
T100853C,65
T725653C,65
T689610C,65
T101562C,65
T763059C,65
T725063C,65
T734325C,65
T686077C,65
T677173C,65
T800391C,65
T760506C,65
T707569C,65
T712366C,65
T736206C,65
T497199C,65
T772886C,65
T758778C,65
T742902C,65
T762532C,65
T781559C,65
T647994C,65
T653445C,65
T702105C,65
T780168C,65
T710034C,65
T709421C,65
T755238C,65
T682292C,65
T712842C,65
T761941C,65
T748947C,65
T700891C,65
T742621C,65
T802371C,65
T758153C,65
T656479C,65
T702814C,65
T741480C,65
T802451C,65
T689347C,65
T757586C,65
T693518C,65
T753388C,65
T634837C,65
T680881C,65
T783216C,65
T696973C,65
T674278C,65
T752370C,65
T669325C,65
T625248C,65
T805260C,65
T807110C,65
T703188C,65
T692300C,65
CJ1205,65
T684115C,65
T674848C,65
T737350C,65
T779093C,65
T430192C,65
T768626C,65
T731082C,65
T698743C,65
T741667C,65
T712510C,65
T737462C,65
T689178C,65
T749705C,65
T702229C,65
T777766C,65
T789025C,65
T799495C,65
T712611C,65
T613907C,65
T794912C,65
T610988C,65
T772231C,65
T704214C,65
T697624C,65
T802549C,65
T786853C,65
T788349C,65
T807769C,65
SVAN1,65
T801260C,65
T718980C,65
T100538C,65
T753043C,65
T747408C,65
T797011C,65
T776271C,65
T780156C,65
T523858C,65
T800601C,65
T744393C,65
T780088C,65
T786183C,65
T684930C,65
T524310C,65
T715861C,65
T714822C,65
T619961C,65
T749915C,65
T723263C,65
T655147C,65
T787804C,65
T757218C,65
T702992C,65
T729809C,65
T678789C,65
T781682C,65
T722383C,65
T689175C,65
T715612C,65
T778321C,65
T794838C,65
T738244C,65
FCB777,65
T689207C,65
T729938C,65
T750658C,65
T803867C,65
T682714C,65
T768850C,65
T725764C,65
T765103C,65
T674710C,65
T668974C,65
T787779C,65
T103254C,65
T757723C,65
ELITE492,65
T761529C,65
T681310C,65
T804013C,65
T670953C,65
DOLGOPA,65
T771285C,65
T632783C,65
T717910C,65
T648862C,65
T702114C,65
T769602C,65
T102659C,65
T662440C,65
T771306C,65
T793471C,65
T102114C,65
T794035C,65
T760040C,65
T769437C,65
T645827C,65
T601121C,65
T637941C,65
T788370C,65
T691451C,65
T736334C,65
T805984C,65
T512903C,65
T694186C,65
USAFREE2,65
T771990C,65
T696780C,65
T707712C,65
T729950C,65
T730122C,65
T800194C,65
T696409C,65
T791534C,65
T786011C,65
T460660C,65
T750531C,65
T658815C,65
T761109C,65
T807883C,65
T723182C,65
T684651C,65
T760572C,65
T790341C,65
T770328C,65
MGL12,65
T702965C,65
T704231C,65
T713300C,65
T790740C,65
T755275C,65
KMICKEY,65
T804620C,65
T787918C,65
T699712C,65
T775747C,65
T102020C,65
T731793C,65
T807953C,65
T707908C,65
T655959C,65
T620089C,65
T689282C,65
T625461C,65
T796048C,65
T775518C,65
T785685C,65
T755843C,65
T627610C,65
T770917C,65
T766512C,65
T786631C,65
T635001C,65
T680928C,65
T683267C,65
T775509C,65
T686124C,65
T779746C,65
T722111C,65
T655837C,65
T681061C,65
T774406C,65
T761210C,65
T691373C,65
ELITE135,65
T744725C,65
T762089C,65
T100475C,65
T782666C,65
T777970C,65
T625548C,65
T807068C,65
T736354C,65
T750559C,65
T754829C,65
T794903C,65
T677822C,65
T696966C,65
T787635C,65
PDS1,65
T780114C,65
T707224C,65
T703053C,65
T802208C,65
T749404C,65
T666868C,65
T778454C,65
T749161C,65
T754869C,65
T787626C,65
T677196C,65
T730479C,65
T726148C,65
T804928C,65
T785127C,65
T700500C,65
T799844C,65
T759225C,65
T728029C,65
T102494C,65
T650231C,65
T633213C,65
T761052C,65
T698416C,65
T800808C,65
T668440C,65
QYO,65
T724454C,65
T729693C,65
T785790C,65
T681539C,65
T775080C,65
T737014C,65
T765632C,65
T778877C,65
T781604C,65
T727607C,65
T786396C,65
T719018C,65
T669703C,65
GROOVYY,65
T745191C,65
T647020C,65
T781406C,65
T776215C,65
T741476C,65
T786990C,65
T645234C,65
T655555C,65
T696199C,65
YEFFMDX,65
T742879C,65
T712251C,65
T794759C,65
T717338C,65
T669860C,65
T793862C,65
MARIALEX,65
T706682C,65
T776419C,65
T738935C,65
T755446C,65
MS0001,65
T773732C,65
T686126C,65
T755961C,65
T689666C,65
T522306C,65
T518992C,65
T752683C,65
T735940C,65
JSDSR,65
T657973C,65
T779242C,65
T656253C,65
T770977C,65
T507969C,65
T643814C,65
T686123C,65
T746021C,65
T424355C,65
T744733C,65
T775217C,65
T723504C,65
T622895C,65
T777986C,65
T637715C,65
T796810C,65
T651712C,65
T655588C,65
T788518C,65
T719509C,65
T694047C,65
T757816C,65
T684122C,65
T723031C,65
T669042C,65
T799374C,65
T794406C,65
T780817C,65
T788786C,65
T632355C,65
T769501C,65
T785558C,65
T701784C,65
T757771C,65
T653988C,65
T717329C,65
T796911C,65
T742867C,65
T794443C,65
T700790C,65
T666175C,65
T717803C,65
T730195C,65
T698442C,65
T802053C,65
T748186C,65
T717304C,65
T791747C,65
T101170C,65
T787145C,65
T761189C,65
T794387C,65
T714230C,65
T735098C,65
T704030C,65
T756038C,65
T803760C,65
T775788C,65
T655163C,65
T758376C,65
T633395C,65
T770700C,65
T786310C,65
T711257C,65
T699644C,65
T753444C,65
T712665C,65
T608049C,65
T528304C,65
T695699C,65
T698006C,65
T806507C,65
T772784C,65
T773777C,65
T743813C,65
T779514C,65
T660557C,65
T677128C,65
T756112C,65
CLUBPASS,65
T698415C,65
T625903C,65
T779173C,65
T788957C,65
T712887C,65
T719754C,65
T737364C,65
T777478C,65
RONYNY,65
T691965C,65
T101907C,65
OYO,65
T788796C,65
T790562C,65
T435689C,65
T796801C,65
T752887C,65
T715848C,65
T639673C,65
T670359C,65
T739748C,65
T755501C,65
T765521C,65
T685714C,65
T748241C,65
T650722C,65
T698280C,65
T672716C,65
T739129C,65
T675142C,65
T747577C,65
T718925C,65
T757474C,65
T682655C,65
T103394C,65
T734807C,65
T742315C,65
T691077C,65
T676976C,65
T624264C,65
T730509C,65
T782554C,65
T742624C,65
T755859C,65
T762906C,65
T773303C,65
T783227C,65
T759734C,65
T762012C,65
T702976C,65
T714389C,65
T722509C,65
GULAM,65
T527704C,65
T789777C,65
T769961C,65
T739405C,65
T779905C,65
T689824C,65
T740952C,65
T773350C,65
T767319C,65
FLPN100S,65
T654600C,65
T750508C,65
T729544C,65
RENIS,65
T727852C,65
T794578C,65
T678186C,65
CJ2132,65
T771127C,65
T788989C,65
T778537C,65
T760708C,65
T654565C,65
T783580C,65
T100360C,65
T785915C,65
T799647C,65
T718564C,65
T662841C,65
T687952C,65
T696621C,65
T639935C,65
T727898C,65
T790118C,65
T789139C,65
T630193C,65
8MILE,65
T722323C,65
T706246C,65
T648256C,65
T502238C,65
T662723C,65
T691729C,65
T710309C,65
T733171C,65
T806965C,65
T751139C,65
T602077C,65
T756374C,65
SARA789,65
T717424C,65
T628371C,65
T780050C,65
T797409C,65
T101384C,65
GURUNG08,65
T756402C,65
T791239C,65
T752944C,65
T726749C,65
T789717C,65
T787943C,65
T744180C,65
T688924C,65
T786036C,65
MEHARYAN,65
T739451C,65
T751480C,65
T779341C,65
T778075C,65
T655624C,65
T800030C,65
T755244C,65
T767232C,65
T701830C,65
T763627C,65
T746335C,65
T706730C,65
T757946C,65
T806036C,65
T737562C,65
T654169C,65
T659065C,65
T457315C,65
T660556C,65
T701572C,65
T681010C,65
T735942C,65
T762753C,65
T478479C,65
T640444C,65
T652170C,65
T791004C,65
T720361C,65
T698942C,65
T611206C,65
T712918C,65
T769350C,65
T771044C,65
T772547C,65
T786573C,65
T425690C,65
T770955C,65
T665389C,65
T804043C,65
T488693C,65
T631026C,65
T501103C,65
T735315C,65
T749312C,65
T697895C,65
T719755C,65
T752434C,65
T805219C,65
T805892C,65
T807773C,65
T800998C,65
T682177C,65
T644110C,65
T788553C,65
T526445C,65
T751488C,65
T733499C,65
T690915C,65
T800466C,65
T631567C,65
T688317C,65
T803871C,65
T749422C,65
CUBOY22,65
T795386C,65
T763570C,65
T717014C,65
T803779C,65
T752608C,65
T762137C,65
T719323C,65
T789490C,65
T654344C,65
T779555C,65
T697088C,65
T752487C,65
T701331C,65
T797054C,65
T708754C,65
T102440C,65
T772488C,65
T700807C,65
T781445C,65
T747418C,65
T787174C,65
T716683C,65
T800798C,65
T660390C,65
T785058C,65
T613468C,65
T720092C,65
T713593C,65
T688806C,65
T806201C,65
T773501C,65
T770318C,65
T692642C,65
T733463C,65
T520237C,65
T742479C,65
T791126C,65
T744799C,65
T732657C,65
TUANA,65
T100802C,65
T738203C,65
T496470C,65
T627845C,65
T723807C,65
T679714C,65
T799252C,65
T728408C,65
TEKKADAN,65
T791090C,65
T663757C,65
T779218C,65
T766885C,65
T718255C,65
T713053C,65
T777021C,65
T670095C,65
T728847C,65
T757096C,65
CASHDJP,65
T761628C,65
T780797C,65
T716713C,65
T765747C,65
T777714C,65
T703955C,65
T796764C,65
T676423C,65
T710961C,65
T751335C,65
T643811C,65
T759685C,65
T516375C,65
T723641C,65
T740162C,65
T735826C,65
T753947C,65
T792555C,65
T669377C,65
T687090C,65
T698213C,65
T787465C,65
T700739C,65
T786221C,65
SYLHETEY,65
T753440C,65
T790677C,65
T726366C,65
T742009C,65
T728105C,65
T680502C,65
T729383C,65
T712263C,65
T748841C,65
T787362C,65
T785219C,65
T736870C,65
T763831C,65
T783679C,65
T506004C,65
T645781C,65
RDESIRE,65
T790248C,65
T716035C,65
T785812C,65
T685505C,65
T717429C,65
T740856C,65
T696542C,65
T673718C,65
TBILISI,65
T797298C,65
T807780C,65
T807547C,65
T636341C,65
T638162C,65
T754726C,65
T767880C,65
T687711C,65
T746267C,65
T745867C,65
T618905C,65
T704726C,65
T791341C,65
T800820C,65
T789965C,65
T400258C,65
T769477C,65
T703851C,65
T624367C,65
ELITE429,65
T713699C,65
T774920C,65
T726163C,65
T751227C,65
T791750C,65
T520683C,65
T776893C,65
T655838C,65
T760639C,65
T737191C,65
T773203C,65
T660235C,65
T732586C,65
T715053C,65
T776928C,65
T774574C,65
T691612C,65
T649960C,65
T757748C,65
T100115C,65
T685732C,65
T524385C,65
T700951C,65
T781518C,65
T794835C,65
T675536C,65
T769210C,65
T733257C,65
T765176C,65
T689752C,65
T797091C,65
T723657C,65
T707851C,65
T760000C,65
T668261C,65
T732722C,65
UZ707,65
T473013C,65
T712857C,65
T681196C,65
T768281C,65
ECL582,65
JAFREEN,65
T733710C,65
T767662C,65
T767712C,65
AARON9,65
T674869C,65
T806172C,65
T607931C,65
T748352C,65
T744406C,65
T713049C,65
T729427C,65
T783884C,65
T785739C,65
T732615C,65
T710429C,65
T768293C,65
T799124C,65
T757347C,65
T799765C,65
T736680C,65
T104042C,65
T100421C,65
T807575C,65
T707502C,65
T660273C,65
T625279C,65
T647038C,65
T790857C,65
T706401C,65
T749541C,65
T728163C,65
T708053C,65
T743097C,65
T727601C,65
T777885C,65
T756115C,65
CH1786,65
T768286C,65
T763100C,65
T756311C,65
T765325C,65
T491879C,65
T660305C,65
T671416C,65
T679635C,65
T709710C,65
T102744C,65
T686383C,65
T636977C,65
T102124C,65
T622089C,65
T789693C,65
T777996C,65
T760702C,65
T750419C,65
IBK001,65
T102077C,65
T685821C,65
T749124C,65
T759818C,65
T759321C,65
T483358C,65
T749328C,65
T807454C,65
T758208C,65
T778637C,65
T678880C,65
T758962C,65
TRUEKING,65
T775665C,65
T705050C,65
T754448C,65
T698824C,65
T717358C,65
ELITE15,65
ESK026,65
T733252C,65
T697198C,65
GORKHE,65
T719159C,65
BAHLIVE,65
T690394C,65
T714698C,65
T741053C,65
T761355C,65
T658001C,65
T529581C,65
T750964C,65
T756610C,65
T495872C,65
TPAKTOP,65
T715086C,65
T100597C,65
T792261C,65
T103563C,65
T705232C,65
T722020C,65
T780205C,65
T756164C,65
FERGYBOY,65
T722176C,65
T777457C,65
T100515C,65
T722356C,65
T603661C,65
T744429C,65
T753190C,65
T748946C,65
T721703C,65
T771465C,65
T786685C,65
T746831C,65
T731273C,65
T779864C,65
T718894C,65
T778492C,65
T749762C,65
T691246C,65
TAMIM,65
T645263C,65
T758875C,65
T765570C,65
T773869C,65
T807253C,65
T782644C,65
T734048C,65
T745359C,65
T769589C,65
T763643C,65
T771081C,65
T668748C,65
T700187C,65
T795546C,65
T762726C,65
T777143C,65
T800479C,65
T696638C,65
T698680C,65
T773182C,65
T759347C,65
T702019C,65
TJZ12,65
T700248C,65
T769415C,65
T742973C,65
T659088C,65
T769234C,65
T665514C,65
T745750C,65
T758537C,65
T786610C,65
T803764C,65
T752622C,65
T706466C,65
T750511C,65
T775410C,65
T748460C,65
T744849C,65
T687014C,65
T725796C,65
T785744C,65
T801152C,65
T757842C,65
T705937C,65
T100807C,65
T726272C,65
T100585C,65
T770000C,65
T804512C,65
T796576C,65
2021MSY,65
T733193C,65
T803945C,65
T528632C,65
T790924C,65
T648876C,65
1Y75H,65
7J75A,65
4C38C,65
8D56B,65
1E10J,65
6G86B,65
4P22H,65
5G22H,65
2Y10H,65
4B79A,65
1G24A,65
1P95B,65
7J74B,65
9L58A,65
7P81H,65
5N82A,65
8L91H,65
1C72A,65
8E84A,65
6H90H,65
7Y13A,65
5H33A,65
3E61B,65
1G74A,65
8C14A,65
9H51A,65
9K65B,65
3F62A,65
9A83J,65
7P80B,65
1H59B,65
8B83H,65
4D37A,65
9E18A,65
5Y72B,65
5F51H,65
3H48A,65
3L94B,65
5H23A,65
8C62H,65
1N76A,65
6J10H,65
3J41A,65
4K73A,65
9L59B,65
5H47B,65
8H76H,65
8Y41C,65
1M20B,65
5F21H,65
6N78K,65
1N39A,65
6B50J,65
4B16J,65
7L51H,65
1H61A,65
2G10J,65
2D40B,65
6N48H,65
1D95C,65
7Y66J,65
8H75A,65
9B22H,65
8Y83A,65
3H41A,65
7B80B,65
2K66A,65
3C86B,65
5H24A,65
2L33A,65
6M37A,65
3H98A,65
1N35A,65
1E28H,65
9T16A,65
5H48A,65
3H46A,65
3P70H,65
5B22A,65
9B40D,65
8M49H,65
8L46A,65
8L47A,65
2Y11K,65
1M19B,65
9K64A,65
1B14J,65
6N79H,65
9G24A,65
2T23J,65
7L50A,65
2L34H,65
7V48A,65
1H62B,65
6E44B,65
5Y71A,65
8T44B,65
6K43A,65
8C47H,65
3H89B,65
7G76B,65
9D82B,65
1F62A,65
3N64H,65
7G85B,65
5G18H,65
5L95B,65
8M48C,65
7V49A,65
4D51B,65
1N75A,65
9H36C,65
3D84B,65
5H92A,65
4K74B,65
5C97B,65
4H36H,65
9B14B,65
5L96C,65
1G45A,65
4Y99B,65
1R62H,65
3H97A,65
6G85B,65
9H21H,65
1E26B,65
9E50H,65
2F48A,65
1L43J,65
9G25H,65
2K67C,65
3E97B,65
1N40H,65
9H20A,65
8F75H,65
5H91A,65
6F97A,65
8P48B,65
4Y28A,65
8A44H,65
9H50B,65
1P86J,65
4N46J,65
8L90A,65
1W96B,65
9H14A,65
4H83H,65
2B43A,65
3P69H,65
1H63C,65
2L89C,65
6C62B,65
1H58B,65
4H84H,65
4B63J,65
6N47A,65
7Y54H,65
4P21B,65
3J40A,65
3L95A,65
2T90H,65
3H90B,65
5D93A,65
7Y67H,65
6F27B,65
1Y76H,65
8D30H,65
5H34A,65
8J35A,65
9A13C,65
7Y12A,65
3J30C,65
3F38A,65
3P97H,65
5C99B,65
7D12H,65
2L90B,65
6H89H,65
7Y55A,65
3H99A,65
1N71A,65
8J36A,65
3J31A,65
5Y11J,65
1L44A,65
1N36A,65
1W94A,65
9D64A,65
3P98B,65
6J11H,65
Y100958C,65
4P65H,65
4E54E,65
8D37B,65
9N93H,65
7C71B,65
4N45H,65
6B96A,65
2E54H,65
1R63H,65
2D92A,65
6M36H,65
4H37B,65
3F50B,65
4W50H,65
3T33A,65
9H15A,65
6A46J,65
7E18H,65
9N92A,65
8D10B,65
4Y27B,65
8A50J,65
5N83B,65
6F99A,65
3H47A,65
9T99A,65
8C69D,65
9E94H,65
4K73H,65
Y100960C,65
Y100029C,65
Y101131C,65
Y100957C,65
T609532C,62.05
T434183C,60.5
T677064C,60.010000000000005
T759495C,60
T803651C,60
T661802C,60
T643977C,60
T782946C,60
T772590C,60
T774890C,60
T688032C,60
T756753C,60
T695885C,60
T783200C,60
T795233C,60
T784531C,60
T700680C,60
T666311C,60
T104080C,60
T752504C,60
TAANDI,60
T787704C,60
T760255C,60
T750340C,60
5030RJS,60
SYLETY,60
T638611C,60
T705834C,60
T795102C,60
T759666C,60
T750219C,60
T101877C,60
T748456C,60
T678003C,60
T806169C,60
T690828C,60
T468379C,60
T723853C,60
T772998C,60
T648953C,60
T501678C,60
T100931C,60
T785296C,60
T677807C,60
T643047C,60
T687458C,60
T687029C,60
T756611C,60
T760575C,60
T680732C,60
T707533C,60
T779179C,60
T731955C,60
T747494C,60
T659037C,60
T805782C,60
T773713C,60
T740543C,60
T713017C,60
T658153C,60
T729246C,60
T718031C,60
T672380C,60
T756209C,60
T794043C,60
T740927C,60
T786014C,60
T786865C,60
T771598C,60
T787316C,60
T776549C,60
T663548C,60
T771824C,60
T762064C,60
T714004C,60
T528852C,60
T778714C,60
T773792C,60
T804346C,60
T671246C,60
T663037C,60
T728864C,60
T787266C,60
T788845C,60
T732726C,60
T746107C,60
T765142C,60
T688305C,60
T707234C,60
T774462C,60
T786643C,60
T714475C,60
T762896C,60
T100832C,60
T666022C,60
T720369C,60
T791586C,60
T666255C,60
T712646C,60
T700018C,60
T640304C,60
T734896C,60
T776082C,60
T795412C,60
T801274C,60
T659058C,60
T783853C,60
T803703C,60
KAPPA,60
T732244C,60
T775548C,60
T712985C,60
T800580C,60
T701626C,60
T768325C,60
T776454C,60
T805138C,60
T783532C,60
T415762C,60
T723353C,60
T664433C,60
T779852C,60
T658554C,60
T767976C,60
SHAFIUT,60
T728863C,60
T691093C,60
T715733C,60
T102363C,60
T723215C,60
T769457C,60
T772040C,60
T678702C,60
T767336C,60
T701091C,60
T640490C,60
T660744C,60
T641131C,60
T723203C,60
T686721C,60
T731785C,60
T621592C,60
T754138C,60
T100149C,60
T660772C,60
T781829C,60
T100375C,60
T784177C,60
T740726C,60
T770429C,60
T637829C,60
T622311C,60
T526690C,60
T698158C,60
T767591C,60
T786587C,60
T103640C,60
T769719C,60
T431081C,60
T806563C,60
T803675C,60
T803915C,60
T796154C,60
T788860C,60
T788022C,60
WALIASON,60
T757894C,60
T797159C,60
T776394C,60
T770231C,60
T768667C,60
T790186C,60
T741327C,60
T668941C,60
T732515C,60
T688957C,60
T775212C,60
T700988C,60
T800410C,60
T713210C,60
T432681C,60
ALLOUZI1,60
T706699C,60
T807957C,60
T408903C,60
T760283C,60
T728354C,60
T708425C,60
T786675C,60
T702528C,60
T655171C,60
T625079C,60
MBA117,60
T711161C,60
T787790C,60
T783220C,60
T758947C,60
T739090C,60
T717951C,60
T701028C,60
T673998C,60
T717002C,60
T791653C,60
T447248C,60
T744909C,60
T756601C,60
T780517C,60
T747250C,60
T714534C,60
T648554C,60
T807716C,60
T778635C,60
T693997C,60
T756190C,60
T718568C,60
T783624C,60
T785167C,60
T671607C,60
T702354C,60
T692240C,60
T789356C,60
T100330C,60
T806966C,60
T732200C,60
T616575C,60
T664011C,60
T714709C,60
T797363C,60
T751663C,60
T651375C,60
T694486C,60
T703440C,60
T800184C,60
T725451C,60
T770143C,60
T722218C,60
T743948C,60
T757255C,60
T745014C,60
T764961C,60
T694939C,60
HLSINC,60
T726646C,60
T784219C,60
T695727C,60
T704945C,60
T742148C,60
T736331C,60
T727765C,60
T778356C,60
T765091C,60
T780511C,60
T794348C,60
T752141C,60
T788792C,60
T682897C,60
T745761C,60
T773548C,60
T713949C,60
T805084C,60
T800467C,60
T705470C,60
T744418C,60
T745682C,60
T102962C,60
AFONDJO,60
T762554C,60
T801014C,60
T647560C,60
T703875C,60
T665546C,60
T788696C,60
T720317C,60
T711837C,60
T668351C,60
T672813C,60
T656262C,60
T769024C,60
T769650C,60
T760797C,60
T722617C,60
T744824C,60
NURULAH,60
T808160C,60
T750983C,60
T674860C,60
T724215C,60
T653264C,60
T749701C,60
T744627C,60
T802830C,60
T774347C,60
T704737C,60
T688618C,60
T775921C,60
T104069C,60
T719980C,60
T738287C,60
T720097C,60
T741534C,60
T783665C,60
3K55H,60
6N10B,60
8M35A,60
5E37A,60
5N86A,60
2D31A,60
8M34A,60
5F18C,60
9C34J,60
8Y73A,60
9H76H,60
3K54B,60
6M22A,60
5N87A,60
8J58A,60
3K53H,60
1B90H,60
6C18H,60
7F66B,60
2E94H,60
3L80H,60
6M23A,60
3E93H,60
5N99C,60
4E62A,60
5J19B,60
3W68H,60
3E93,60
T730621C,59.49
T707125C,59.12
T520514C,58.09
BB78,56.89
T753496C,56.41
T720056C,56.1
T763673C,55.42
T763663C,55.16
T749484C,55.14
T764928C,55
T782966C,55
T785996C,55
T621669C,55
T701544C,55
T732431C,55
T783179C,55
T761911C,55
T720292C,55
T743963C,55
T726081C,55
T736137C,55
T777708C,55
T719695C,55
T783001C,55
T659067C,55
T666451C,55
T644732C,55
T796103C,55
T773863C,55
T665149C,55
T690844C,55
T767118C,55
T695656C,55
T719626C,55
T770738C,55
T767102C,55
T735850C,55
T724035C,55
1V58A,55
1V59B,55
T703002C,53.74
T735813C,53.5
T645552C,53.5
T804948C,53.37
T738545C,53.24
T807859C,53.24
T775506C,52.86
T763823C,52.72
T669225C,52.66
T783084C,52.61
T752968C,52.59
T649362C,52.59
T804331C,52.59
T753183C,52.59
T790090C,52.59
T783224C,52.59
T679522C,52.59
T724529C,52.2
T806813C,51.81
T731225C,51.81
T672489C,51.81
T648439C,51.81
T787625C,51.81
T778544C,51.81
T744490C,51.81
T607114C,51.81
T686851C,51.81
T730809C,51.81
T672234C,51.81
T711071C,51.81
T752663C,51.81
T695406C,51.81
T802152C,51.81
T686943C,51.81
T743815C,51.81
T787616C,51.81
T719943C,51.81
T790041C,51.76
T764436C,51.75
T783066C,51.75
T783103C,51.75
T802553C,51.68
T672550C,51.68
T680636C,51.68
T666866C,51.68
T666773C,51.59
T732439C,51.58
T663703C,51.58
T672141C,51.58
T724790C,51.58
T724410C,51.58
T759503C,51.58
T784888C,51.58
T709334C,51.58
T804872C,51.58
T724074C,51.58
T802881C,51.58
T682616C,51.58
T659024C,51.58
T686649C,51.58
T659291C,51.58
T724507C,51.58
T680377C,51.58
T744865C,51.58
T719811C,51.58
T659025C,51.58
8G47C,51.58
8G46A,51.58
T726490C,51.55
T101515C,51.5
T735754C,51.5
T735614C,51.5
T784949C,51.5
T735613C,51.5
T805171C,51.46
T659236C,51.41
T666645C,51.41
T794660C,51.32
T663620C,51.24
T695444C,51.24
T709092C,51.24
T672618C,51.16
T685493C,51.15
T724641C,51.15
T804926C,51.15
T720380C,51.15
T666635C,51.15
T766387C,51.15
T666355C,51.15
T696055C,51.15
T672368C,51.15
T719210C,51.15
T653801C,51.15
T806437C,51.06
T730462C,51.06
T731917C,51.06
T778834C,50.98
T724322C,50.89
T763009C,50.89
T695449C,50.81
T695443C,50.81
T709302C,50.81
T790044C,50.81
T680424C,50.81
T696538C,50.72
T782991C,50.72
T726091C,50.63
T629179C,50.63
T726237C,50.63
T796068C,50.63
T666689C,50.63
T804798C,50.63
T525660C,50.58
T726092C,50.55
T695944C,50.47
T692155C,50.46
T681731C,50.46
T687057C,50.46
T783342C,50.46
T807583C,50.46
T699393C,50.46
T799823C,50.38
T720236C,50.37
T672894C,50.37
T799500C,50.26
T657077C,50.26
T791113C,50.26
T796781C,50.26
T659049C,50.26
T765736C,50.26
T766043C,50.26
T765731C,50.26
T765735C,50.26
T775998C,50.26
T765962C,50.26
T806683C,50.26
T795907C,50.26
T709305C,50.2
T672787C,50.2
T672090C,50.2
T744656C,50.2
T686578C,50.12
T709238C,50.12
T709466C,50.12
T720003C,50.12
T696540C,50.12
T719846C,50.12
T731175C,50.12
T672536C,50.12
T804378C,50.12
T695517C,50.12
T642766C,50.12
T695164C,50
T100907C,50
T768296C,50
T804469C,50
T758518C,50
T619299C,50
T793617C,50
T734845C,50
T686557C,50
T795749C,50
T102745C,50
T661833C,50
T707525C,50
T806131C,50
T713336C,50
T623954C,50
T654912C,50
T807965C,50
T781123C,50
T744291C,50
KABYLIE1,50
T759689C,50
T701658C,50
T697241C,50
T795876C,50
T611034C,50
T752884C,50
T794519C,50
T100383C,50
T747970C,50
T667731C,50
T763027C,50
T653345C,50
T772717C,50
T705347C,50
T738182C,50
T614456C,50
T788458C,50
T100758C,50
T689177C,50
T477341C,50
T721257C,50
T715306C,50
T694518C,50
T806007C,50
T103869C,50
T102941C,50
T696936C,50
T691530C,50
T625404C,50
T740869C,50
T702163C,50
T783570C,50
T804766C,50
T644702C,50
T730301C,50
T755617C,50
T776355C,50
T719459C,50
T673360C,50
T748117C,50
T784492C,50
T682794C,50
T673673C,50
T800490C,50
T627670C,50
T409517C,50
T762362C,50
T102644C,50
T695378C,50
T413272C,50
T603125C,50
T704536C,50
T805736C,50
T803461C,50
T673152C,50
T775369C,50
T762475C,50
T774259C,50
T718575C,50
T654999C,50
T647464C,50
T649884C,50
T807407C,50
T738357C,50
T718876C,50
T100300C,50
T794105C,50
T647009C,50
T794893C,50
T663847C,50
T517013C,50
T795551C,50
T659901C,50
T731579C,50
T794452C,50
T700357C,50
T728711C,50
T768526C,50
T684236C,50
T749651C,50
T796408C,50
T671069C,50
T796157C,50
T788292C,50
T659672C,50
T751596C,50
T758677C,50
T787762C,50
T755589C,50
T672170C,50
T689106C,50
T707932C,50
T702559C,50
T655235C,50
T760821C,50
T786133C,50
VIP856,50
T677333C,50
T696825C,50
T788703C,50
T773831C,50
PANTHERL,50
T456924C,50
T736467C,50
T619352C,50
BOSTIZI,50
T781552C,50
T103061C,50
T791687C,50
T102425C,50
T748294C,50
T796994C,50
T745346C,50
T700788C,50
T102616C,50
T706327C,50
LL7777,50
T754383C,50
T753491C,50
T627812C,50
T101532C,50
T667341C,50
T730729C,50
T400531C,50
T730108C,50
T792839C,50
T447129C,50
T653507C,50
T762833C,50
T757709C,50
T430019C,50
T701506C,50
T744062C,50
T696907C,50
T781784C,50
T793524C,50
T783503C,50
T423634C,50
T799070C,50
T662681C,50
T734022C,50
T750142C,50
T644274C,50
T778975C,50
T729393C,50
T703961C,50
T790342C,50
T669215C,50
T730260C,50
T680514C,50
T799579C,50
T751260C,50
T674396C,50
T707395C,50
T770752C,50
T749644C,50
T749570C,50
PANJAB1,50
T727567C,50
T674351C,50
T772354C,50
T799853C,50
T758040C,50
T760044C,50
T663372C,50
T788479C,50
T779682C,50
T743194C,50
T101608C,50
T778281C,50
T612403C,50
T676126C,50
T673031C,50
T627654C,50
T715668C,50
T798348C,50
T784211C,50
T724223C,50
T715330C,50
T643867C,50
T739389C,50
T500813C,50
T699146C,50
T756259C,50
T733562C,50
T753280C,50
T700474C,50
T652608C,50
T652409C,50
T761040C,50
T733768C,50
T801245C,50
T716980C,50
T778892C,50
T675349C,50
BENOYT3,50
T516072C,50
T790758C,50
T804323C,50
T619496C,50
T716488C,50
T703673C,50
T792841C,50
DPRINCE,50
T767791C,50
T621726C,50
T661427C,50
T765026C,50
T626200C,50
T675475C,50
T714883C,50
T654752C,50
T720566C,50
T762033C,50
T807163C,50
T739649C,50
T505878C,50
T743937C,50
T744428C,50
T763699C,50
T791058C,50
T806168C,50
T756383C,50
SAFANYC,50
T777801C,50
T791582C,50
T776212C,50
T794853C,50
T805940C,50
T771728C,50
T803443C,50
T744635C,50
T662325C,50
T661945C,50
T757599C,50
T647053C,50
T102492C,50
T805890C,50
